-51.00,-224.86,85.00
-51.00,-224.86,85.00
-58.20,-179.89,85.00
-58.20,-179.89,85.00
-63.90,-142.41,85.00
-67.80,-97.44,85.00
-67.80,-97.44,85.00
-70.80,-74.95,85.00
-70.80,-74.95,85.00
-73.80,-74.95,85.00
-73.80,-74.95,85.00
-75.00,-29.98,85.00
-75.00,-29.98,85.00
-74.10,22.49,85.00
-74.10,22.49,85.00
-71.70,59.96,85.00
-67.80,97.44,85.00
-67.80,97.44,85.00
-62.40,134.92,85.00
-62.40,134.92,85.00
-55.20,179.89,85.00
-55.20,179.89,85.00
-46.50,217.37,85.00
-46.50,217.37,85.00
-36.60,247.35,85.00
-36.60,247.35,85.00
-25.50,277.33,66.15
-25.50,277.33,66.15
-13.80,292.32,36.23
-3.30,262.34,8.62
-3.30,262.34,8.62
6.30,239.85,-17.25
6.30,239.85,-17.25
16.80,262.34,-46.22
16.80,262.34,-46.22
27.90,277.33,-77.61
27.90,277.33,-77.61
38.10,254.85,-90.00
38.10,254.85,-90.00
47.10,224.86,-90.00
47.10,224.86,-90.00
54.30,179.89,-90.00
60.00,142.41,-90.00
60.00,142.41,-90.00
63.30,82.45,-90.00
63.30,82.45,-90.00
66.30,74.95,-90.00
66.30,74.95,-90.00
68.70,59.96,-90.00
68.70,59.96,-90.00
70.80,52.47,-90.00
70.80,52.47,-90.00
70.20,-14.99,-90.00
70.20,-14.99,-90.00
67.50,-67.46,-90.00
67.50,-67.46,-90.00
63.60,-97.44,-90.00
58.20,-134.92,-90.00
58.20,-134.92,-90.00
51.00,-179.89,-90.00
51.00,-179.89,-90.00
42.60,-209.87,-90.00
42.60,-209.87,-90.00
32.40,-254.85,-90.00
21.90,-262.34,-60.55
21.90,-262.34,-60.55
11.70,-254.85,-32.06
11.70,-254.85,-32.06
1.50,-254.85,-4.24
1.50,-254.85,-4.24
-9.30,-269.84,24.48
-9.30,-269.84,24.48
-21.00,-292.32,54.75
-32.10,-277.33,82.62
-32.10,-277.33,82.62
-40.80,-217.37,85.00
-40.80,-217.37,85.00
-45.00,-104.94,85.00
-45.00,-104.94,85.00
-47.70,-67.46,85.00
-47.70,-67.46,85.00
-51.00,-82.45,85.00
-53.70,-67.46,85.00
-53.70,-67.46,85.00
-55.80,-52.47,85.00
-55.80,-52.47,85.00
-55.50,7.50,85.00
-55.50,7.50,85.00
-54.30,29.98,85.00
-54.30,29.98,85.00
-51.90,59.96,85.00
-51.90,59.96,85.00
-48.60,82.45,85.00
-48.60,82.45,85.00
-43.50,127.42,85.00
-43.50,127.42,85.00
-37.50,149.91,85.00
-30.90,164.90,79.65
-30.90,164.90,79.65
-23.10,194.88,60.08
-23.10,194.88,60.08
-14.70,209.87,38.56
-14.70,209.87,38.56
